taxon_name,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8
Anemone patens,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Pulsatilla,Pulsatilla patens,Pulsatilla patens
Anemone patens,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Pulsatilla,Pulsatilla patens,Pulsatilla patens
Anemone patens,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Pulsatilla,Pulsatilla halleri,Pulsatilla halleri
Anemone patens,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Pulsatilla,Pulsatilla halleri,Pulsatilla halleri
Anemone quinquefolia-type,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,Anemone,Anemone
Asteraceae cf. Cirsium,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Asteraceae,Asteraceae
Calylophus,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera,Oenothera,Oenothera
Dalea candida-type,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Dalea,Dalea,Dalea
Gentiana andrewsii-type,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentiana,Gentiana,Gentiana
Mentzelia,Plantae,Tracheophyta,Magnoliopsida,Cornales,Loasaceae,Mentzelia,Mentzelia,Mentzelia
Picea indet.,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Picea,Picea,Picea
Polygonum ramosissimum-type,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonum,Polygonum,Polygonum
Polygonum tenue-type,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonum,Polygonum,Polygonum
Tsuga canadensis-type,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Tsuga,Tsuga,Tsuga
Viburnum rafinesquianum-type,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,Viburnum,Viburnum
Leitneria floridana,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Simaroubaceae,Leitneria,Leitneria floridana,Leitneria floridana
Ephedra (branched folds),Plantae,Tracheophyta,Gnetopsida,Ephedrales,Ephedraceae,Ephedra,Ephedra,Ephedra
Ephedra (simple folds),Plantae,Tracheophyta,Gnetopsida,Ephedrales,Ephedraceae,Ephedra,Ephedra,Ephedra
Pinus subg. Strobus (large),Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Pinus subg. Strobus (small),Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Zygophyllaceae,Plantae,Tracheophyta,Magnoliopsida,Zygophyllales,Zygophyllaceae,Zygophyllaceae,Zygophyllaceae,Zygophyllaceae
Ephedraceae,Plantae,Tracheophyta,Gnetopsida,Ephedrales,Ephedraceae,Ephedraceae,Ephedraceae,Ephedraceae
Cassiope tetragona,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Cassiope,Cassiope tetragona,Cassiope tetragona
Cannabaceae sensu stricto undiff.,Plantae,Tracheophyta,Magnoliopsida,Rosales,Cannabaceae,Cannabaceae,Cannabaceae,Cannabaceae
Quercus vaccinifolia,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus vacciniifolia,Quercus vacciniifolia
Rutaceae,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Rutaceae,Rutaceae,Rutaceae
Betula glandulosa-type,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula,Betula
Grossulariaceae,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Grossulariaceae,Grossulariaceae,Grossulariaceae
Populus grandidentata-type,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,Populus,Populus
Coptis,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Coptis,Coptis,Coptis
Populus cf. P. tremuloides,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,Populus,Populus
Thuja,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Thuja,Thuja,Thuja
Conioselinum,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Conioselinum,Conioselinum spec,Conioselinum spec
Valeriana sitchensis,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Valeriana,Valeriana sitchensis,Valeriana sitchensis
Rosaceae (>20 µm),Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Rosaceae,Rosaceae
Rosaceae (<20 µm),Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Rosaceae,Rosaceae
Rosaceae cf. Holodiscus,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Rosaceae,Rosaceae
Vaccinium uliginosum-type,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium,Vaccinium
Comptonia peregrina,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Comptonia,Comptonia peregrina,Comptonia peregrina
Viburnum alnifolium,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,Viburnum lantanoides,Viburnum lantanoides
Batis,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Bataceae,Batis,Batis,Batis
Heliantheae undiff.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Heliantheae,Heliantheae,Heliantheae
Acer cf. A. pensylvanicum,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer,Acer
Frangula purshiana-type,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Frangula,Frangula,Frangula
Pinus contorta/P. ponderosa,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Pinus monticola/P. albicaulis,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Populus trichocarpa-type,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,Populus,Populus
Prunus cf. P. serotina,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus,Prunus
Thuja plicata-type,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Thuja,Thuja,Thuja
Cannabaceae cf. Humulus,Plantae,Tracheophyta,Magnoliopsida,Rosales,Cannabaceae,Cannabaceae,Cannabaceae,Cannabaceae
Ranunculaceae cf. Aconitum,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculaceae,Ranunculaceae,Ranunculaceae
Rosaceae cf. Adenostoma,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Rosaceae,Rosaceae
Betula (>20 µm),Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula,Betula
Betula (<20 µm),Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula,Betula
Acer cf. A. glabrum,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer,Acer
Plectritis,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Plectritis,Plectritis,Plectritis
Quercus garryana,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus garryana,Quercus garryana
Moraceae undiff.,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Moraceae,Moraceae,Moraceae
Betula papyrifera,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula papyrifera,Betula papyrifera
Morus rubra,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Morus,Morus rubra,Morus rubra
Pinus resinosa,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus resinosa,Pinus resinosa
Araliaceae,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Araliaceae,Araliaceae,Araliaceae
Bumelia,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Sideroxylon,Sideroxylon,Sideroxylon
Cecropia,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Cecropia,Cecropia,Cecropia
Myrsine,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Myrsine,Myrsine,Myrsine
Pinus clausa-type,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Sapindus,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Sapindus,Sapindus,Sapindus
Brassicaceae cf. Brassica,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Brassicaceae,Brassicaceae,Brassicaceae
Campanula aparinoides-type,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Campanula,Campanula,Campanula
Koenigia alaskana,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Koenigia,Koenigia lapathifolia,Koenigia lapathifolia
Comandra,Plantae,Tracheophyta,Magnoliopsida,Santalales,Comandraceae,Comandra,Comandra,Comandra
Lilium philadelphicum-type,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Lilium,Lilium,Lilium
Lysimachia quadriflora-type,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,Lysimachia,Lysimachia
Solanum rostratum,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum angustifolium,Solanum angustifolium
Viscaceae sensu stricto,Plantae,Tracheophyta,Magnoliopsida,Santalales,Viscaceae,Viscaceae,Viscaceae,Viscaceae
Ribes aureum,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes aureum,Ribes aureum
Boerhavia,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Boerhavia,Boerhavia,Boerhavia
Diospyros,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ebenaceae,Diospyros,Diospyros,Diospyros
Alnus rhombifolia-type,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Alnus,Alnus,Alnus
Fraxinus latifolia-type,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus,Fraxinus
Triantha glutinosa,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Triantha,Triantha glutinosa,Triantha glutinosa
Parthenocissus vitacea,Plantae,Tracheophyta,Magnoliopsida,Vitales,Vitaceae,Parthenocissus,Parthenocissus inserta,Parthenocissus inserta
Boehmeria,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Boehmeria,Boehmeria,Boehmeria
Trixis,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Trixis,Trixis,Trixis
Picea rubens-type,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Picea,Picea,Picea
Acer rubrum-type,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer,Acer
Magnolia virginiana-type,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Magnoliaceae,Magnolia,Magnolia,Magnolia
Combretaceae,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Combretaceae,Combretaceae,Combretaceae
Pinus rigida,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus rigida,Pinus rigida
Acer saccharum/A. nigrum,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer,Acer
Acer spicatum-type,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer,Acer
Physocarpus,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Physocarpus,Physocarpus,Physocarpus
Pinus rigida-type,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Acer sp.,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer,Acer
Ptelea trifoliata,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Ptelea,Ptelea trifoliata,Ptelea trifoliata
Rhexia,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Rhexia,Rhexia,Rhexia
Pinus subg. Pinus (large),Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Pinus subg. Pinus (small),Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Planera,Plantae,Tracheophyta,Magnoliopsida,Rosales,Ulmaceae,Planera,Planera,Planera
Cassiope tetragona-type,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Cassiope,Cassiope,Cassiope
Oplopanax,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Oplopanax,Oplopanax,Oplopanax
Agrostis,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Agrostis,Agrostis,Agrostis
Araceae undiff.,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Araceae,Araceae,Araceae
Chimaphila,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Chimaphila,Chimaphila,Chimaphila
Poa,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Poa,Poa,Poa
Apiaceae (coarse reticulate),Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Apiaceae,Apiaceae,Apiaceae
"Apiaceae (medium, slender)",Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Apiaceae,Apiaceae,Apiaceae
"Ericaceae (large, round)",Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Ericaceae,Ericaceae,Ericaceae
"Ericaceae (large, triangular)",Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Ericaceae,Ericaceae,Ericaceae
"Ericaceae (medium, soccer ball)",Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Ericaceae,Ericaceae,Ericaceae
"Ericaceae (small, round)",Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Ericaceae,Ericaceae,Ericaceae
"Ericaceae (small, triangular)",Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Ericaceae,Ericaceae,Ericaceae
Betula (large),Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula,Betula
Abies sp.,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Abies,Abies,Abies
Picea sp.,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Picea,Picea,Picea
Taxaceae,Plantae,Tracheophyta,Pinopsida,Pinales,Taxaceae,Taxaceae,Taxaceae,Taxaceae
Coptis trifolia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Coptis,Coptis trifolia,Coptis trifolia
Epilobium palustre,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium,Epilobium palustre,Epilobium palustre
Scutellaria galericulata,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Scutellaria,Scutellaria galericulata,Scutellaria galericulata
Pinus indet.,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Valerianaceae undiff.,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Valerianaceae,Valerianaceae,Valerianaceae,Valerianaceae
Erythranthe guttata,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Erythranthe,Erythranthe guttata,Erythranthe guttata
Andromeda polifolia var. latifolia,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Andromeda,Andromeda polifolia,Andromeda polifolia latifolia
Cupressaceae cf. Thuja occidentalis,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Cupressaceae,Cupressaceae,Cupressaceae
Prunus serotina,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus serotina,Prunus serotina
Rhododendron canadense,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Rhododendron,Rhododendron canadense,Rhododendron canadense
Vaccinium angustifolium-type,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium,Vaccinium
Vaccinium oxycoccos,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium oxycoccos,Vaccinium oxycoccos
Vaccinium undiff.,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium,Vaccinium
Ilex verticillata,Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,Aquifoliaceae,Ilex,Ilex verticillata,Ilex verticillata
Lyonia,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Lyonia,Lyonia,Lyonia
Sanguinaria canadensis,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Sanguinaria,Sanguinaria canadensis,Sanguinaria canadensis
Toxicodendron,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Toxicodendron,Toxicodendron,Toxicodendron
Cassia,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Cassia,Cassia,Cassia
Fabaceae (reticulate),Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Fabaceae,Fabaceae
Hibiscus,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus,Hibiscus
Cucurbitaceae,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Cucurbitaceae,Cucurbitaceae,Cucurbitaceae
Bromus hordeaceus-type,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus,Bromus
Pinus haploxylon,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Orontium,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Orontium,Orontium,Orontium
Asteraceae indet.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Asteraceae,Asteraceae
Baccharis,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis,Baccharis
Chaenactis,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Chaenactis,Chaenactis,Chaenactis
Ambrosia sp.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ambrosia,Ambrosia,Ambrosia
Rumex mexicanus,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex triangulivalvis,Rumex triangulivalvis
Microsteris,Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,Microsteris,Microsteris,Microsteris
Dryas integrifolia,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Dryas,Dryas integrifolia,Dryas integrifolia
Rhus typhina,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Rhus,Rhus typhina,Rhus typhina
Mentha arvensis,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,Mentha arvensis,Mentha arvensis
Micranthes cf. M. punctata,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes,Micranthes
Rubus cf. R. chamaemorus,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus,Rubus
Betula (20-25 µm),Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula,Betula
Betula (>25 µm),Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula,Betula
Nitraria,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Nitrariaceae,Nitraria,Nitraria,Nitraria
Tamaricaceae,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Tamaricaceae,Tamaricaceae,Tamaricaceae,Tamaricaceae
Alnus hirsuta,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Alnus,Alnus hirsuta,Alnus hirsuta
Alnus viridis subsp. fruticosa,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Alnus,Alnus alnobetula,Alnus viridis fruticosa
Betula nana subsp. exilis,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula glandulosa,Betula nana exilis
Betula pendula subsp. mandshurica,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pendula,Betula pendula mandshurica
Chrozophora tinctoria,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Chrozophora,Chrozophora tinctoria,Chrozophora tinctoria
Larix gmelinii,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Larix,Larix gmelinii,Larix gmelinii
Picea obovata,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Picea,Picea obovata,Picea obovata
Phlox sibirica,Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,Phlox,Phlox sibirica,Phlox sibirica
Haloragis,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Haloragaceae,Haloragis,Haloragis,Haloragis
Quercus sect. Cyclobalanopsis,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus,Quercus
Quercus subg. Quercus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus,Quercus
Carpinus tschonoskii,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Carpinus,Carpinus tschonoskii,Carpinus tschonoskii
Fagus crenata,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Fagus,Fagus crenata,Fagus crenata
Fagus japonica,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Fagus,Fagus japonica,Fagus japonica
Weigela,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Weigela,Weigela,Weigela
Phellodendron,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Phellodendron,Phellodendron,Phellodendron
Reynoutria,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,Reynoutria,Reynoutria
Skimmia,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Skimmia,Skimmia,Skimmia
Tsuga diversifolia,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Tsuga,Tsuga diversifolia,Tsuga diversifolia
Koenigia sect. Aconogonon,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Koenigia,Koenigia,Koenigia
Lythraceae,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Lythraceae,Lythraceae,Lythraceae
Betula costata,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula costata,Betula costata
Pinus koraiensis,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus koraiensis,Pinus koraiensis
Betula dahurica,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula dahurica,Betula dahurica
Betula ermanii,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula ermanii,Betula ermanii
Polygonum sect. Polygonum,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonum,Polygonum,Polygonum
Pterocarya fraxinifolia,Plantae,Tracheophyta,Magnoliopsida,Fagales,Juglandaceae,Pterocarya,Pterocarya fraxinifolia,Pterocarya fraxinifolia
Primula farinosa-type (large),Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Primula,Primula,Primula
Eremurus,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Eremurus,Eremurus,Eremurus
Rheum officinale,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rheum,Rheum officinale,Rheum officinale
Astragalus onobrychis-type,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,Astragalus,Astragalus
Claytonia undiff.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,Claytonia,Claytonia,Claytonia
Claytonia arctica,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,Claytonia,Claytonia arctica,Claytonia arctica
Pinus sibirica,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus sibirica,Pinus sibirica
Claytoniella vassilievii,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,Montia,Montia vassilievii,Montia vassilievii
Betula cf. B. fruticosa,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula,Betula
Betula cf. B. pendula,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula,Betula
Patrinia,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Patrinia,Patrinia,Patrinia
Abies sibirica,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Abies,Abies sibirica,Abies sibirica
Betula fruticosa,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula fruticosa,Betula fruticosa
Alnus hirsuta-type,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Alnus,Alnus,Alnus
Bergenia crassifolia,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Bergenia,Bergenia crassifolia,Bergenia crassifolia
Saxifraga hirsuta,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hirsuta,Saxifraga hirsuta
Pedicularis oederi-type,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Pedicularis,Pedicularis,Pedicularis
Aquilegia undiff.,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Aquilegia,Aquilegia,Aquilegia
Phyllanthus,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Phyllanthaceae,Phyllanthus,Phyllanthus,Phyllanthus
Tsuga dumosa,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Tsuga,Tsuga dumosa,Tsuga dumosa
Platycarya,Plantae,Tracheophyta,Magnoliopsida,Fagales,Juglandaceae,Platycarya,Platycarya,Platycarya
Polygonum sp.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonum,Polygonum,Polygonum
Adenophora,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Adenophora,Adenophora,Adenophora
Alangium,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Alangium,Alangium,Alangium
Melastomataceae,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Melastomataceae,Melastomataceae,Melastomataceae
Meliaceae undiff.,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Meliaceae,Meliaceae,Meliaceae
